Valor,periodo_do_dia,dia_da_semana,emissor_cartao,predicted_CBK,predicted_CBK_proba
179.2,noite,Segunda-feira,90172,0,0.00020285508093161725
224.0,noite,Segunda-feira,52128,0,0.003146244479637874
95.2,noite,Segunda-feira,06669,0,0.000872443074965704
168.0,noite,Segunda-feira,06669,0,0.000946778161436395
179.2,noite,Segunda-feira,41524,0,0.005455163896223772
95.2,noite,Segunda-feira,52407,0,0.027060650732258804
123.2,noite,Segunda-feira,40693,0,0.029327401870259555
104.5,noite,Segunda-feira,27497,1,0.4341533773126619
168.0,noite,Segunda-feira,74539,0,0.013401774338865817
123.2,noite,Segunda-feira,16230,0,0.030243371935419216
201.6,noite,Segunda-feira,29768,0,0.026968836118930282
190.4,noite,Segunda-feira,09603,0,0.020719924001558167
100.8,noite,Segunda-feira,14868,0,0.003482971383724783
123.2,noite,Segunda-feira,29768,1,0.03397550196083339
84.0,noite,Segunda-feira,52407,0,0.014214395652046121
10.0,noite,Segunda-feira,32474,0,0.0006858521622978357
44.8,noite,Segunda-feira,40105,0,0.0006578809122185429
66.0,noite,Segunda-feira,90172,0,0.0004932949543023557
57.46,noite,Segunda-feira,44731,0,0.014348486357174884
201.6,noite,Segunda-feira,06669,0,0.002131765977796129
109.71,noite,Segunda-feira,06669,0,0.000494222886392529
100.8,noite,Segunda-feira,22061,0,0.0005528198400376693
201.6,noite,Segunda-feira,42820,0,0.004786774118825501
106.4,noite,Segunda-feira,42820,0,0.0009800356824927405
154.0,noite,Segunda-feira,09600,0,0.017465516369152757
156.3,noite,Segunda-feira,48984,0,0.02590953850411562
20.0,noite,Segunda-feira,49319,0,0.0017947824721742188
154.0,noite,Segunda-feira,12682,0,0.00556885582247824
123.2,noite,Segunda-feira,06655,1,0.04346233302752082
100.8,noite,Segunda-feira,22061,0,0.0005528198400376693
95.2,noite,Segunda-feira,55187,0,0.004185030686204841
23.0,noite,Segunda-feira,90172,0,0.00012913501383430057
34.5,noite,Segunda-feira,40105,0,0.007447554894589754
224.0,noite,Segunda-feira,29323,0,0.012633143240730393
123.2,noite,Segunda-feira,90172,0,0.0013597478508546002
302.4,noite,Segunda-feira,98401,1,0.1510773036601701
55.17,noite,Segunda-feira,52407,1,0.12890013989148028
201.6,noite,Segunda-feira,39614,0,0.0029867864178619126
100.8,noite,Segunda-feira,22061,0,0.0005528198400376693
15.0,noite,Segunda-feira,93102,0,0.0006567545563253322
123.2,noite,Segunda-feira,39614,0,0.00823222219442701
95.2,madrugada,Terça-feira,06669,0,0.0005439884671830365
168.0,madrugada,Terça-feira,25663,0,0.001262838287957116
168.0,madrugada,Terça-feira,59313,0,0.00654491868628018
14.0,madrugada,Terça-feira,41759,0,0.029060087083649475
95.2,madrugada,Terça-feira,06669,0,0.0005439884671830365
123.2,madrugada,Terça-feira,46056,1,0.04886593179230171
95.2,madrugada,Terça-feira,90172,0,0.0009434722775154249
101.0,madrugada,Terça-feira,24820,0,0.022261076431853172
190.4,madrugada,Terça-feira,40694,0,0.027487260659792984
201.6,madrugada,Terça-feira,15590,1,0.07912789506457564
100.8,madrugada,Terça-feira,98453,0,0.01054942257015845
95.2,madrugada,Terça-feira,41524,0,0.0005436064487677088
106.4,madrugada,Terça-feira,25663,0,0.0010754523770689
161.0,madrugada,Terça-feira,42820,0,0.0009376484031066867
110.0,madrugada,Terça-feira,32032,0,0.004754337209995947
66.0,madrugada,Terça-feira,98453,0,0.015346096958896275
100.8,madrugada,Terça-feira,06655,0,0.001931368918698844
168.0,madrugada,Terça-feira,41524,0,0.0008637716563001257
201.6,madrugada,Terça-feira,59313,0,0.01613972959826556
212.8,madrugada,Terça-feira,90172,0,0.0015297680566700997
27.61,madrugada,Terça-feira,98406,0,0.01904011069752448
448.0,madrugada,Terça-feira,06655,1,0.0453433977624609
168.0,madrugada,Terça-feira,48984,0,0.01780895376217467
123.2,dia,Terça-feira,14868,0,0.027180538851737556
100.8,dia,Terça-feira,98442,0,0.004489635201833038
56.0,dia,Terça-feira,53636,0,0.0032403270893663974
220.0,dia,Terça-feira,98423,0,0.007218756642841048
84.0,dia,Terça-feira,14868,0,0.00715869276550866
84.0,dia,Terça-feira,14868,0,0.00715869276550866
62.1,dia,Terça-feira,25631,0,0.003302895251523738
201.6,dia,Terça-feira,22061,0,0.0026540518703599774
56.0,dia,Terça-feira,40105,0,0.005234380869756719
47.37,dia,Terça-feira,98401,0,0.0047959266581379225
220.0,dia,Terça-feira,06669,0,0.0017325612799628876
123.2,dia,Terça-feira,89391,0,0.012788668581581534
95.2,dia,Terça-feira,44540,1,0.09606153523191376
168.0,dia,Terça-feira,90172,0,0.000496132180468829
156.3,dia,Terça-feira,18482,0,0.0026260196126709832
95.2,dia,Terça-feira,15590,0,0.020570002538061447
132.0,dia,Terça-feira,22061,0,0.004349686348602769
37.95,dia,Terça-feira,25663,0,0.002050455330756261
5.0,dia,Terça-feira,18767,0,0.0006828312528011975
75.9,dia,Terça-feira,39354,0,0.028526824827009904
84.0,dia,Terça-feira,90172,0,0.0008767418245896686
95.2,dia,Terça-feira,29323,0,0.0036991063529858144
15.0,dia,Terça-feira,18767,0,0.0006435553127345294
224.0,dia,Terça-feira,06669,0,0.0005611765837358945
363.0,dia,Terça-feira,53636,1,0.046111231910277925
100.8,dia,Terça-feira,48733,0,0.0027611199332474236
52.86,dia,Terça-feira,20401,0,0.0018207083199094747
154.0,dia,Terça-feira,09600,0,0.0198575759043646
23.35,dia,Terça-feira,12682,0,0.0010682490417098576
179.2,dia,Terça-feira,49167,0,0.0012341388712500305
241.5,dia,Terça-feira,48826,0,0.004224608132551947
231.0,dia,Terça-feira,49167,0,0.001156258863498624
100.8,dia,Terça-feira,25496,0,0.0027611199332474236
224.0,dia,Terça-feira,25663,0,0.00046570949446804005
95.2,dia,Terça-feira,52407,0,0.016004524491295795
168.0,dia,Terça-feira,09308,0,0.0014236960034231267
95.2,dia,Terça-feira,14868,0,0.008710260675822007
198.0,dia,Terça-feira,39144,0,0.005732890811493252
571.2,dia,Terça-feira,15590,0,0.0270133630268744
168.0,dia,Terça-feira,90172,0,0.000496132180468829
81.71,dia,Terça-feira,30780,0,0.00324577433859919
168.0,dia,Terça-feira,15590,0,0.005210030921914751
82.4,dia,Terça-feira,22061,0,0.00048100185616022485
156.72,dia,Terça-feira,10863,0,0.001994140522574595
100.8,dia,Terça-feira,41524,0,0.0008433154443797688
132.0,dia,Terça-feira,06655,1,0.0543447738983776
100.8,dia,Terça-feira,48724,0,0.0015433223502104663
123.2,dia,Terça-feira,41555,0,0.010580418045494169
106.4,dia,Terça-feira,29323,0,0.003940424711152006
168.0,dia,Terça-feira,14945,0,0.0010905789120911069
20.0,dia,Terça-feira,15590,0,0.0010884645064799488
224.0,dia,Terça-feira,44731,0,0.019673284244396835
100.8,dia,Terça-feira,90172,0,0.001091320869211083
100.8,dia,Terça-feira,53211,1,0.05989737134782966
168.0,dia,Terça-feira,44731,0,0.020398275500569087
95.2,dia,Terça-feira,90172,0,0.001078062507280805
168.0,dia,Terça-feira,44731,0,0.020398275500569087
5.0,dia,Terça-feira,90172,0,0.00035629066909990964
224.0,dia,Terça-feira,22061,0,0.001836887743124225
100.8,dia,Terça-feira,14945,0,0.0006852814791388872
100.8,dia,Terça-feira,30034,0,0.006417082057571745
100.8,dia,Terça-feira,22061,0,0.0009995981983706654
123.2,dia,Terça-feira,15590,1,0.19520372089435453
22.0,dia,Terça-feira,27468,0,0.0034260856982226634
30.0,dia,Terça-feira,98423,0,0.015537082703809317
100.8,dia,Terça-feira,22003,0,0.0027611199332474236
100.8,dia,Terça-feira,93103,0,0.0027611199332474236
30.0,dia,Terça-feira,82425,0,0.003519392813481627
35.0,dia,Terça-feira,98406,0,0.006131226246441997
35.0,dia,Terça-feira,52305,0,0.003064926950217833
246.4,dia,Terça-feira,15590,0,0.008036272854486803
100.8,dia,Terça-feira,44731,0,0.0158037657723816
100.8,dia,Terça-feira,15274,0,0.001470063049202747
66.0,dia,Terça-feira,46056,0,0.0031338569001551596
100.8,dia,Terça-feira,15274,0,0.001470063049202747
30.0,dia,Terça-feira,12682,0,0.003519392813481627
100.8,dia,Terça-feira,03225,0,0.0009889575382288091
224.0,dia,Terça-feira,39614,0,0.00044351484331705393
100.8,dia,Terça-feira,14945,0,0.0006852814791388872
99.0,dia,Terça-feira,59313,0,0.001896241223720253
106.4,dia,Terça-feira,55182,0,0.002569639607539543
106.4,dia,Terça-feira,14868,0,0.005761505617281641
95.2,dia,Terça-feira,54927,1,0.49271438978163024
168.0,dia,Terça-feira,42820,0,0.002523552316115387
168.0,dia,Terça-feira,06669,0,0.0008098823546381043
55.82,dia,Terça-feira,98423,1,0.3292631787487841
123.2,dia,Terça-feira,49167,0,0.007618110462964726
30.0,dia,Terça-feira,30034,0,0.02405693260957587
123.2,dia,Terça-feira,25663,0,0.005729647063270354
106.4,dia,Terça-feira,06655,0,0.007269843808955744
95.2,dia,Terça-feira,49167,0,0.0030430787456463765
132.0,dia,Terça-feira,22061,0,0.004349686348602769
30.0,dia,Terça-feira,98407,1,0.06520345505903458
168.0,dia,Terça-feira,09600,0,0.010969508513697945
99.0,dia,Terça-feira,41524,0,0.0008663384311441149
84.0,dia,Terça-feira,22061,0,0.00048100185616022485
106.4,dia,Terça-feira,39614,0,0.0007837438943549179
95.2,dia,Terça-feira,06669,0,0.0012453006668389727
106.4,dia,Terça-feira,39614,0,0.0007837438943549179
123.2,dia,Terça-feira,90172,0,0.0038851881553690344
84.0,dia,Terça-feira,32032,0,0.002375407444492609
106.4,dia,Terça-feira,39614,0,0.0007837438943549179
106.4,dia,Terça-feira,06655,0,0.007269843808955744
95.2,dia,Terça-feira,49167,0,0.0030430787456463765
106.4,dia,Terça-feira,39614,0,0.0007837438943549179
84.0,dia,Terça-feira,24820,0,0.01660377707331123
46.0,dia,Terça-feira,15590,0,0.023618380891871696
46.0,dia,Terça-feira,15590,0,0.023618380891871696
46.0,dia,Terça-feira,15590,0,0.023618380891871696
264.0,dia,Terça-feira,89391,0,0.0014446741481244359
168.0,dia,Terça-feira,98408,0,0.02972838654110262
224.0,dia,Terça-feira,49167,0,0.001156258863498624
46.0,dia,Terça-feira,15590,0,0.023618380891871696
201.6,dia,Terça-feira,15590,1,0.047106970313926265
20.0,dia,Terça-feira,15590,0,0.0010884645064799488
106.4,dia,Terça-feira,06669,0,0.0008709923135633132
95.2,dia,Terça-feira,29323,0,0.0036991063529858144
190.4,dia,Terça-feira,55183,1,0.03334575018138513
123.2,dia,Terça-feira,89391,0,0.012788668581581534
123.2,dia,Terça-feira,59080,0,0.01875099223362418
56.0,dia,Terça-feira,98453,1,0.05216229526660473
99.0,dia,Terça-feira,48985,0,0.0015120722553468497
20.0,dia,Terça-feira,44540,0,0.011592591994514128
56.0,dia,Terça-feira,52407,1,0.08809538834224594
168.0,dia,Terça-feira,48985,0,0.0018193457193628085
112.0,dia,Terça-feira,15590,1,0.0451520088275792
201.6,dia,Terça-feira,90172,0,0.0006021051363925568
99.0,dia,Terça-feira,15275,0,0.0010978605964286276
38.0,dia,Terça-feira,91412,0,0.004326133965044161
100.8,dia,Terça-feira,26863,0,0.005113352862776082
48.0,dia,Terça-feira,23284,0,0.001057673207410528
95.2,dia,Terça-feira,98453,0,0.022499921442767745
95.2,dia,Terça-feira,98406,0,0.0250432778623792
84.0,dia,Terça-feira,55182,0,0.0019262637173182362
168.0,dia,Terça-feira,98401,0,0.009691300156862266
20.0,dia,Terça-feira,15274,0,0.0007574229422125668
336.0,dia,Terça-feira,59080,0,0.00976942063322615
84.0,dia,Terça-feira,39354,0,0.009521128383718444
123.2,dia,Terça-feira,22061,0,0.011015970066597764
123.2,dia,Terça-feira,23284,0,0.007324281027338374
336.0,dia,Terça-feira,29768,0,0.002405217221859205
201.6,dia,Terça-feira,41555,0,0.009363847723917042
100.8,dia,Terça-feira,22061,0,0.0009995981983706654
66.0,dia,Terça-feira,09308,0,0.0018421522867698367
190.4,dia,Terça-feira,48724,0,0.004249532110018284
46.69,tarde,Terça-feira,12177,0,0.0044719495989507755
46.69,tarde,Terça-feira,12177,0,0.0044719495989507755
168.0,tarde,Terça-feira,12363,0,0.010786831985749475
84.0,tarde,Terça-feira,90172,0,0.0008166442985394067
168.0,tarde,Terça-feira,91674,0,0.023536122321965794
55.0,tarde,Terça-feira,54906,0,0.01796482104184056
168.0,tarde,Terça-feira,49167,0,0.0015802897995399595
30.0,tarde,Terça-feira,18759,1,0.1321960324456517
168.0,tarde,Terça-feira,29323,0,0.023157807205152203
25.0,tarde,Terça-feira,49167,0,0.001853690378788061
336.0,tarde,Terça-feira,90172,0,0.000309917222024608
168.0,tarde,Terça-feira,24820,0,0.010899472349113162
10.0,tarde,Terça-feira,77129,0,0.0009651658100752771
308.0,tarde,Terça-feira,27468,0,0.008463701603284473
100.8,tarde,Terça-feira,44828,1,0.11604858703251954
20.0,tarde,Terça-feira,98442,0,0.005865979371375464
80.5,tarde,Terça-feira,44731,0,0.014802505879663683
168.0,tarde,Terça-feira,19698,0,0.010786831985749475
190.4,tarde,Terça-feira,48590,0,0.01439137865101531
123.2,tarde,Terça-feira,98453,1,0.3279553666533905
106.4,tarde,Terça-feira,14868,0,0.0035361113835662766
168.0,tarde,Terça-feira,14945,0,0.001203711701587652
84.0,tarde,Terça-feira,90172,0,0.0008166442985394067
56.0,tarde,Terça-feira,52305,0,0.003467414114793055
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
111.65,tarde,Terça-feira,89423,0,0.005729334718154336
231.0,tarde,Terça-feira,15590,0,0.01294187180504673
95.2,tarde,Terça-feira,22061,0,0.002916756312546626
336.0,tarde,Terça-feira,49167,0,0.0013185845825631755
84.0,tarde,Terça-feira,55182,0,0.0025706473357804006
336.0,tarde,Terça-feira,14868,0,0.0012318828188464716
40.0,tarde,Terça-feira,27407,1,0.49409303448960734
46.0,tarde,Terça-feira,48046,0,0.012382462502833612
95.2,tarde,Terça-feira,52305,0,0.001063093435394064
52.86,tarde,Terça-feira,32032,0,0.0034201114200481577
95.2,tarde,Terça-feira,39614,0,0.0010207066286123966
100.8,tarde,Terça-feira,42974,0,0.014154901203625336
78.15,tarde,Terça-feira,21180,1,0.03317038727130786
95.2,tarde,Terça-feira,52236,0,0.02636553010763428
95.2,tarde,Terça-feira,06168,0,0.005269672047037395
400.0,tarde,Terça-feira,00248,0,0.00627410973120757
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
10.0,tarde,Terça-feira,53211,0,0.0019163734101309657
168.0,tarde,Terça-feira,52128,0,0.002515367803190256
55.0,tarde,Terça-feira,06669,0,0.018813807799697175
106.4,tarde,Terça-feira,90172,0,0.0010165296796118676
106.4,tarde,Terça-feira,98401,0,0.007247799851464183
168.0,tarde,Terça-feira,49167,0,0.0015802897995399595
201.6,tarde,Terça-feira,06655,0,0.02709621456802585
168.0,tarde,Terça-feira,40105,0,0.001203711701587652
100.8,tarde,Terça-feira,98406,0,0.002755520707582214
110.0,tarde,Terça-feira,28269,0,0.005729334718154336
168.0,tarde,Terça-feira,14868,0,0.0020556752686746722
95.2,tarde,Terça-feira,15590,0,0.028045630547803246
106.4,tarde,Terça-feira,53636,0,0.0042588404264105924
201.6,tarde,Terça-feira,15590,1,0.07408142099021621
20.0,tarde,Terça-feira,21833,0,0.0019766460192625467
40.0,tarde,Terça-feira,49167,0,0.0026370048465667937
106.4,tarde,Terça-feira,46452,1,0.28928089249802513
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
20.0,tarde,Terça-feira,06669,0,0.001002046199006064
212.8,tarde,Terça-feira,29323,1,0.04980841248934454
95.2,tarde,Terça-feira,12363,0,0.005269672047037395
168.0,tarde,Terça-feira,31681,0,0.019395328565072482
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
95.2,tarde,Terça-feira,06655,0,0.004249796620727076
504.0,tarde,Terça-feira,40694,0,0.010191125341709696
84.0,tarde,Terça-feira,40694,0,0.0025706473357804006
329.12,tarde,Terça-feira,53211,1,0.04942774652212852
35.0,tarde,Terça-feira,44731,0,0.007379457217180653
198.0,tarde,Terça-feira,30034,0,0.005243622204138567
66.0,tarde,Terça-feira,06669,0,0.000888837922142723
106.4,tarde,Terça-feira,22840,0,0.0014096835997458425
168.0,tarde,Terça-feira,22061,0,0.003917909030457042
101.0,tarde,Terça-feira,22061,0,0.0018289952309813548
132.0,tarde,Terça-feira,90172,0,0.007598672884885891
168.0,tarde,Terça-feira,53639,0,0.010786831985749475
106.4,tarde,Terça-feira,59080,0,0.0020962676496132093
154.0,tarde,Terça-feira,30034,0,0.002676537583558681
100.8,tarde,Terça-feira,55181,0,0.0011638070596839203
212.8,tarde,Terça-feira,41555,0,0.03066118566124693
35.53,tarde,Terça-feira,48573,0,0.015511422314939821
100.8,tarde,Terça-feira,90172,0,0.0010165296796118676
95.2,tarde,Terça-feira,53211,1,0.10482632808427636
168.0,tarde,Terça-feira,90172,0,0.0004905199578527349
106.4,tarde,Terça-feira,98408,0,0.0037370482156239603
71.5,tarde,Terça-feira,25631,0,0.005894773287147287
132.0,tarde,Terça-feira,54932,0,0.012605178588045392
168.0,tarde,Terça-feira,90172,0,0.0004905199578527349
100.8,tarde,Terça-feira,39614,0,0.0007126067570716783
69.0,tarde,Terça-feira,27496,0,0.00817774847510608
30.0,tarde,Terça-feira,49167,0,0.006955023734127806
168.0,tarde,Terça-feira,44054,0,0.0024308714441811275
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
87.76,tarde,Terça-feira,48724,0,0.0018803097564884376
168.0,tarde,Terça-feira,90172,0,0.0004905199578527349
33.49,tarde,Terça-feira,06168,0,0.012245865873650801
70.37,tarde,Terça-feira,54927,1,0.09414911351259292
66.0,tarde,Terça-feira,79395,0,0.006473428502493535
123.2,tarde,Terça-feira,49167,0,0.01322263350128031
10.0,tarde,Terça-feira,90172,0,0.000440418213700275
123.2,tarde,Terça-feira,52128,0,0.022183661641772795
420.0,tarde,Terça-feira,52236,1,0.5393668231498665
224.0,tarde,Terça-feira,53211,0,0.009060482514749404
336.0,tarde,Terça-feira,52407,1,0.05373627834563659
95.2,tarde,Terça-feira,49167,0,0.002591553255566791
56.0,tarde,Terça-feira,59313,0,0.003926432680534835
111.65,tarde,Terça-feira,55184,0,0.0011292039800753187
106.4,tarde,Terça-feira,09603,0,0.003051618792619049
95.2,tarde,Terça-feira,39614,0,0.0010207066286123966
201.6,tarde,Terça-feira,15590,1,0.07408142099021621
99.0,tarde,Terça-feira,06669,0,0.0005777395305644567
168.0,tarde,Terça-feira,44828,1,0.23439033584368413
66.0,tarde,Terça-feira,22061,0,0.0018270233649948552
106.4,tarde,Terça-feira,90172,0,0.0010165296796118676
235.2,tarde,Terça-feira,40694,0,0.0025659143895290777
132.0,tarde,Terça-feira,14868,0,0.0286133753530274
111.65,tarde,Terça-feira,09603,0,0.003900479191979898
52.86,tarde,Terça-feira,48826,0,0.003926008171890466
336.0,tarde,Terça-feira,90172,0,0.000309917222024608
95.2,tarde,Terça-feira,29323,0,0.006570641552464653
168.0,tarde,Terça-feira,39028,0,0.010973525771595848
10.0,tarde,Terça-feira,46451,0,0.0009651658100752771
95.2,tarde,Terça-feira,29323,0,0.006570641552464653
95.2,tarde,Terça-feira,06655,0,0.004249796620727076
168.0,tarde,Terça-feira,53211,0,0.008788896482171148
100.8,tarde,Terça-feira,90172,0,0.0010165296796118676
168.0,tarde,Terça-feira,49167,0,0.0015802897995399595
246.4,tarde,Terça-feira,91674,0,0.009432208838657249
168.0,tarde,Terça-feira,14868,0,0.0020556752686746722
23.0,tarde,Terça-feira,98407,1,0.04868379174600562
81.71,tarde,Terça-feira,20405,0,0.006959386587115496
92.0,tarde,Terça-feira,59315,0,0.0030640459638689227
95.2,tarde,Terça-feira,32930,0,0.005269672047037395
106.4,tarde,Terça-feira,52305,0,0.0008488434875008841
27.61,tarde,Terça-feira,44731,1,0.08369463566342959
302.4,tarde,Terça-feira,44731,1,0.5290125244140641
100.8,tarde,Terça-feira,12427,0,0.0036837531494565974
130.0,tarde,Terça-feira,52289,1,0.10206436638606725
40.0,tarde,Terça-feira,48573,0,0.005426974658248853
100.8,tarde,Terça-feira,49167,0,0.0021257940495730326
123.2,tarde,Terça-feira,49167,0,0.01322263350128031
95.2,tarde,Terça-feira,06669,0,0.0008064223929857387
190.4,tarde,Terça-feira,14868,0,0.002781074485622214
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
106.4,tarde,Terça-feira,90172,0,0.0010165296796118676
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
100.8,tarde,Terça-feira,25850,0,0.0036837531494565974
95.2,tarde,Terça-feira,01684,0,0.005269672047037395
168.0,tarde,Terça-feira,15590,0,0.011613924484527718
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
84.0,tarde,Terça-feira,14911,0,0.0031695637805799846
100.8,tarde,Terça-feira,90172,0,0.0010165296796118676
106.4,tarde,Terça-feira,06669,0,0.0005639561309301001
212.8,tarde,Terça-feira,35081,0,0.023891244569401303
30.0,tarde,Terça-feira,98442,1,0.08427628410831862
92.0,tarde,Terça-feira,98453,0,0.018653059926084768
84.0,tarde,Terça-feira,90172,0,0.0008166442985394067
55.0,tarde,Terça-feira,98401,0,0.020150696942649832
84.0,tarde,Terça-feira,14945,0,0.0007373631732119398
212.8,tarde,Terça-feira,49167,0,0.003206219094546806
106.4,tarde,Terça-feira,40694,0,0.003428509302220109
100.8,tarde,Terça-feira,14868,0,0.0035361113835662766
168.0,tarde,Terça-feira,22840,0,0.0021783047593527953
168.0,tarde,Terça-feira,14868,0,0.0020556752686746722
66.0,tarde,Terça-feira,53211,1,0.05040683606760442
33.0,tarde,Terça-feira,42820,0,0.02007456944020916
95.2,tarde,Terça-feira,16230,0,0.002643911713345948
100.8,tarde,Terça-feira,52407,0,0.011177935776340669
100.8,tarde,Terça-feira,40105,0,0.0007126067570716783
100.8,tarde,Terça-feira,29323,0,0.007532331343975879
168.0,tarde,Terça-feira,76608,0,0.008686594459627663
100.8,tarde,Terça-feira,14945,0,0.0007126067570716783
84.0,tarde,Terça-feira,57502,0,0.0031695637805799846
106.4,tarde,Terça-feira,98423,0,0.007714350485224959
105.0,tarde,Terça-feira,98423,0,0.007714350485224959
78.4,tarde,Terça-feira,39614,0,0.0011053889251357017
84.0,tarde,Terça-feira,52297,0,0.0031695637805799846
224.0,tarde,Terça-feira,98406,0,0.003998925161115944
33.49,tarde,Terça-feira,14087,0,0.006495955832025909
123.2,tarde,Terça-feira,22003,1,0.04778427017664855
123.2,tarde,Terça-feira,98423,1,0.06193635584037391
106.4,tarde,Terça-feira,53211,1,0.05985827788653517
95.2,tarde,Terça-feira,52289,1,0.10472484903018925
106.4,tarde,Terça-feira,55182,0,0.003428509302220109
30.0,tarde,Terça-feira,98408,0,0.02124447260172395
20.0,tarde,Terça-feira,12363,0,0.0019766460192625467
179.2,tarde,Terça-feira,52407,0,0.014563267000907671
95.2,tarde,Terça-feira,90172,0,0.001004179035886517
100.8,tarde,Terça-feira,70598,0,0.0009746868364234539
123.2,tarde,Terça-feira,15590,1,0.30245410685138013
92.0,tarde,Terça-feira,46451,0,0.0030640459638689227
100.8,tarde,Terça-feira,91674,0,0.021389373401963178
190.4,tarde,Terça-feira,98423,0,0.005511188365932967
168.0,tarde,Terça-feira,06655,0,0.010893229787262254
95.2,tarde,Terça-feira,06669,0,0.0008064223929857387
106.4,tarde,Terça-feira,44507,0,0.004484252688137406
56.0,tarde,Terça-feira,24820,0,0.020485738818018667
66.0,tarde,Terça-feira,48984,0,0.011940372704210783
168.0,tarde,Terça-feira,12177,1,0.06690773301888008
78.4,tarde,Terça-feira,41524,0,0.00039843155515033465
95.2,tarde,Terça-feira,98453,0,0.023371075602702584
123.2,tarde,Terça-feira,53211,1,0.03519243682676224
106.4,tarde,Terça-feira,06669,0,0.0005639561309301001
84.0,tarde,Terça-feira,98401,0,0.005184573413866417
212.8,tarde,Terça-feira,29323,1,0.04980841248934454
48.0,tarde,Terça-feira,22100,0,0.02704617316644324
212.8,tarde,Terça-feira,29323,1,0.04980841248934454
95.2,tarde,Terça-feira,98406,0,0.013637830068808367
212.8,tarde,Terça-feira,14868,0,0.008722045225424814
168.0,tarde,Terça-feira,15590,0,0.011613924484527718
123.2,tarde,Terça-feira,25663,0,0.009148392849172918
60.0,tarde,Terça-feira,90172,0,0.001328756090912505
10.0,tarde,Terça-feira,00770,0,0.003069983646139384
190.4,tarde,Terça-feira,52128,0,0.00368551437716445
168.0,tarde,Terça-feira,49167,0,0.0015802897995399595
95.2,tarde,Terça-feira,91674,0,0.021701881101486915
84.0,tarde,Terça-feira,98401,0,0.005184573413866417
100.8,tarde,Terça-feira,06655,0,0.0025121183157609146
246.4,tarde,Terça-feira,06655,0,0.005090530657642611
106.4,tarde,Terça-feira,98408,0,0.0037370482156239603
15.0,tarde,Terça-feira,25631,0,0.0009287807027866684
92.0,tarde,Terça-feira,48573,0,0.0030640459638689227
5.0,tarde,Terça-feira,23284,0,0.0004088880008840124
168.0,tarde,Terça-feira,91675,0,0.007524419986376112
84.0,tarde,Terça-feira,90172,0,0.0008166442985394067
123.2,tarde,Terça-feira,41524,0,0.009554890801533763
95.2,tarde,Terça-feira,01684,0,0.005269672047037395
168.0,tarde,Terça-feira,42976,0,0.010786831985749475
168.0,tarde,Terça-feira,54906,0,0.027412528258137617
106.4,tarde,Terça-feira,25320,0,0.004484252688137406
95.2,tarde,Terça-feira,49167,0,0.002591553255566791
95.2,tarde,Terça-feira,98453,0,0.023371075602702584
95.2,tarde,Terça-feira,44828,1,0.6023802657055265
19.72,tarde,Terça-feira,22005,0,0.0016556573106333006
190.4,tarde,Terça-feira,49167,0,0.0020031256986230896
55.82,tarde,Terça-feira,09603,0,0.003987102486896261
106.4,tarde,Terça-feira,44828,1,0.10387464469810762
190.4,tarde,Terça-feira,90172,0,0.0006169405836460683
246.4,tarde,Terça-feira,41120,0,0.0028510755718362804
95.2,tarde,Terça-feira,48985,0,0.0025015474984920443
100.8,tarde,Terça-feira,16230,0,0.0018467538287510513
168.0,tarde,Terça-feira,52072,0,0.010786831985749475
78.96,tarde,Terça-feira,41555,0,0.009559386684787535
168.0,tarde,Terça-feira,90172,0,0.0004905199578527349
319.2,tarde,Terça-feira,90172,0,0.0003533331427660953
100.8,tarde,Terça-feira,09600,0,0.011191281962282773
168.0,tarde,Terça-feira,49159,0,0.003267263169404508
168.0,tarde,Terça-feira,12177,1,0.06690773301888008
10.0,tarde,Terça-feira,53211,0,0.0019163734101309657
100.8,tarde,Terça-feira,15274,0,0.0019621361009900342
20.0,tarde,Terça-feira,09308,0,0.0008316096786373114
336.0,tarde,Terça-feira,39389,0,0.0063489897248600775
504.0,tarde,Terça-feira,98406,1,0.11482122412965405
336.0,tarde,Terça-feira,98453,0,0.023352589684710656
190.4,tarde,Terça-feira,16230,0,0.008105585389819618
220.0,tarde,Terça-feira,06669,0,0.0009879816686079327
92.0,tarde,Terça-feira,98453,0,0.018653059926084768
78.4,tarde,Terça-feira,15590,0,0.010088028535321845
95.2,tarde,Terça-feira,59315,0,0.005269672047037395
95.2,tarde,Terça-feira,22061,0,0.002916756312546626
106.4,tarde,Terça-feira,90172,0,0.0010165296796118676
220.0,tarde,Terça-feira,15590,1,0.04861772134248212
106.4,tarde,Terça-feira,24820,0,0.01762975678001476
201.6,tarde,Terça-feira,39614,0,0.0013790838552229505
106.4,tarde,Terça-feira,53636,0,0.0042588404264105924
123.2,tarde,Terça-feira,14868,1,0.03389601844731593
212.8,tarde,Terça-feira,90172,0,0.0014829521994050357
123.2,tarde,Terça-feira,48474,1,0.04881881650050038
100.8,tarde,Terça-feira,29323,0,0.007532331343975879
